#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2026-07-02T16:26:09 [V7.5.6]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-07-02T16:26:09	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-source=J/ApJS/278/28&-out.max=1000&-out.add=_RAJ2000,_DEJ2000&-out.all	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.5.6	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_22780028
#Name: J/ApJS/278/28
#Title: CL-AGN from the DESI. II. Stat. properties from DR1 (Guo+, 2025)
#INFO	ivoid=ivo://cds.vizier/j/apjs/278/28	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/j/apjs/278/28	    IVOID of underlying data collection
#INFO	creator=Guo W.-J.	    First author or institution
#INFO	cites=bibcode:2025ApJS..278...28G	    Article or Data origin sources
#INFO	journal=ApJS	    Journal name
#INFO	original_date=2025	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/ApJS/278/28	    Dataset landing page
#INFO	publication_date=2026-05-07	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_ApJS_278_28_spdesi:
#Name: J/ApJS/278/28/spdesi
#Title: Metadata for DESI spectra used and the luminosities and masses derived
#Column	_RAJ2000	(F11.7)	Right ascension (FK5, Equinox=J2000.0) (computed by VizieR, not part of the original data. The format may include more digits than the original data because of internal accuracy requirements in VizieR and across other CDS services)	[ucd=pos.eq.ra]
#Column	_DEJ2000	(F11.7)	Declination (FK5, Equinox=J2000.0) (computed by VizieR, not part of the original data. The format may include more digits than the original data because of internal accuracy requirements in VizieR and across other CDS services)	[ucd=pos.eq.dec]
#Column	recno	(I8)	Record number assigned by the VizieR team. Should Not be used for identification.	[ucd=meta.record]
#Column	TargetID	(I19)	DESI target identifier (TARGETID)	[ucd=meta.id;meta.main]
#Column	RAJ2000	(F9.5)	Right Ascension, DESI (J2000) (RA)	[ucd=pos.eq.ra;meta.main]
#Column	DEJ2000	(F9.5)	[-10.1/68] Declination, DESI (J2000) (Dec)	[ucd=pos.eq.dec;meta.main]
#Column	zspec	(F8.5)	[0.059/0.9] Spectroscopic redshift from DESI (Redshift)	[ucd=src.redshift]
#Column	Survey	(a7)	Survey ID (SURVEY) (1)	[ucd=meta.id]
#Column	Prog	(A6)	DESI program ID (PROGRAM)	[ucd=meta.id;obs]
#Column	Healpix	(I5)	[34/49105] HEALPIX pixel ID (HEALPIX)	[ucd=meta.id;pos.frame]
#Column	MJD	(I5)	[51578/58514] Mean modified Julian Data of coadded spectra (MJD)	[ucd=time.epoch;stat.mean]
#Column	logL5100	(F8.5)	[40.3/45.2] Log, Continuum luminosity at 5100{AA} (LOG_L5100)	[ucd=phys.luminosity;em.opt]
#Column	e_logL5100	(F9.5)	[0.0028/146.5] Uncertainty in logL5100 (LOG_L5100_ERR)	[ucd=stat.error;phys.luminosity;em.opt]
#Column	logL2500	(F8.5)	[40/45.5] Log, Extrapolated luminosity at 2500{AA} (LOG_L2500)	[ucd=phys.luminosity;em.UV.200-300nm]
#Column	e_logL2500	(F9.5)	[0.0028/146.5] Uncertainty in logL2500 (LOG_L2500_ERR)	[ucd=stat.error;phys.luminosity;em.UV.200-300nm]
#Column	logLMgII	(F8.5)	[39.6/43.7]? Log, broad MgII line luminosity (LOG_LMgII)	[ucd=phys.luminosity;spect.line]
#Column	e_logLMgII	(F8.5)	[0.028/3]? Uncertainty in logLMgII (LOG_LMgII_ERR)	[ucd=stat.error;phys.luminosity;spect.line]
#Column	logLHb	(F8.5)	[36.3/43.4] Log, broad H{beta} line luminosity (LOG_LHB)	[ucd=phys.luminosity;em.line.Hbeta]
#Column	e_logLHb	(F9.6)	[0/3] Uncertainty in logLHb (LOG_LHB_ERR)	[ucd=stat.error;phys.luminosity;em.line.Hbeta]
#Column	logLHa	(F8.5)	[39.29/43.3]? Log, broad H{alpha} line luminosity (LOG_LHA)	[ucd=phys.luminosity;em.line.Halpha]
#Column	e_logLHa	(F9.6)	[0/2.6]? Uncertainty in logLHa (LOG_LHA_ERR)	[ucd=stat.error;phys.luminosity;em.line.Halpha]
#Column	logMBH-Hb	(F8.5)	[6.49/9.51]? Log, black hole mass from H{beta} (LOG_MBH_HB)	[ucd=phys.mass]
#Column	e_logMBH-Hb	(F8.5)	[0.12/0.9]? Uncertainty in logMBH-Hb (LOG_MBH_HB_ERR)	[ucd=stat.error;phys.mass]
#Column	logMBH-Ha	(F8.5)	[5.2/9.2]? Log, black hole mass from H{alpha} (LOG_MBH_HA)	[ucd=phys.mass]
#Column	e_logMBH-Ha	(F8.5)	[0.13/85]? Uncertainty in logMBH-Ha (LOG_MBH_HA_ERR)	[ucd=stat.error;phys.mass]
_RAJ2000	_DEJ2000	recno	TargetID	RAJ2000	DEJ2000	zspec	Survey	Prog	Healpix	MJD	logL5100	e_logL5100	logL2500	e_logL2500	logLMgII	e_logLMgII	logLHb	e_logLHb	logLHa	e_logLHa	logMBH-Hb	e_logMBH-Hb	logMBH-Ha	e_logMBH-Ha
210.6352800	+31.7774500	     361	J140232.46+314638.8	210.63528	+31.77745	 0.73200	 3862	55276	 395	on 	43.93604	  0.05018	44.32030	  0.05018	42.91504	 0.21715	42.06420	 0.387970	        	         	 8.63152	 0.16709	        	        	  1	sp	Simbad	NED
210.7040500	+07.0929000	     362	J140248.97+070534.4	210.70405	+07.09290	 0.36530	 1808	54176	 558	off	44.01780	  0.01790	44.57512	  0.01790	        	        	42.03403	 0.082560	        	         	 8.25297	 0.13585	        	        	  1	sp	Simbad	NED
211.9727500	+28.2358600	     363	J140753.46+281409.1	211.97275	+28.23586	 0.11205	 2123	53793	 525	on 	42.60901	  0.05491	42.29941	  0.05491	        	        	36.24530	 0.086860	40.97757	 0.080970	        	        	 7.07517	 0.14739	  0	sp	Simbad	NED
212.4641800	-03.2760100	     364	J140951.40-031633.6	212.46418	-03.27601	 0.81821	 4035	55383	 402	on 	44.43049	  0.01101	44.12089	  0.01101	41.86472	 1.84138	41.73028	 0.419720	        	         	        	        	        	        	  0	sp	Simbad	NED
212.4905100	-01.4807100	     365	J140957.72-012850.5	212.49051	-01.48071	 0.13500	 4035	55383	 596	off	43.55830	  0.00798	43.55698	  0.00798	        	        	41.77571	 0.013790	42.26690	 0.005060	 8.47751	 0.12520	 8.20702	 0.13745	  1	sp	Simbad	NED
213.0786700	+44.7546800	     366	J141218.88+444516.8	213.07867	+44.75468	 0.18424	 1467	53115	 638	on 	43.12819	  0.04946	42.81862	  0.04946	        	        	40.55445	 0.387330	41.58965	 0.056910	        	        	 7.67798	 0.15257	  0	sp	Simbad	NED
213.2246600	+54.0039900	     367	J141253.91+540014.3	213.22466	+54.00399	 0.18700	 7339	57544	 675	on 	43.26014	  0.01298	42.95055	  0.01298	        	        	40.85872	 0.140670	41.42892	 0.032860	 8.16201	 0.13754	 7.47508	 0.13860	  1	sp	Simbad	NED
213.3522800	+46.0739200	     368	J141324.54+460426.1	213.35228	+46.07392	 0.43800	 6751	56368	 334	off	44.26188	  0.02525	44.21527	  0.02525	42.29476	 2.29051	42.31844	 0.044560	        	         	 8.49133	 0.15247	        	        	  1	sp	Simbad	NED
213.8977700	+02.3941000	     369	J141535.46+022338.7	213.89777	+02.39410	 0.35263	  533	51994	 491	off	44.35255	  0.02544	44.33646	  0.02544	        	        	42.45693	 0.030560	        	         	 8.71069	 0.13265	        	        	  1	sp	Simbad	NED
214.3076200	+37.4236100	     370	J141713.83+372525.0	214.30762	+37.42361	 0.21236	 1380	53084	 206	on 	39.77222	122.96852	39.46264	122.96852	        	        	37.42504	 0.217150	41.78587	 0.266180	        	        	 5.32421	71.32196	  0	sp	Simbad	NED
214.3963000	+04.6651700	     371	J141735.11+043954.6	214.39630	+04.66517	 0.43731	 4782	55654	 817	on 	43.47304	  0.07686	43.54924	  0.07686	42.27909	 2.50690	41.45390	 0.235880	        	         	        	        	        	        	  0	sp	Simbad	NED
214.6474600	+02.9168200	     372	J141835.39+025500.6	214.64746	+02.91682	 0.16317	  533	51994	 613	on 	43.06343	  0.04985	42.99381	  0.04985	        	        	40.16399	 0.764300	41.18515	 0.078080	        	        	 7.03554	 0.39838	  0	sp	Simbad	NED
215.7228200	+47.5478500	     373	J142253.47+473252.2	215.72282	+47.54785	 0.19995	 1673	53462	 270	on 	43.00706	  0.06956	44.24555	  0.06956	        	        	41.79961	 0.059610	42.54474	 0.007960	 7.99434	 0.13708	 8.03152	 0.14206	  1	sp	Simbad	NED
216.3758100	+05.4599000	     374	J142530.19+052735.6	216.37581	+05.45990	 0.71300	 4781	55653	 712	on 	43.94136	  0.09383	43.73131	  0.09383	42.50936	 0.14476	41.64230	 0.713480	        	         	        	        	        	        	  1	sp	Simbad	NED
216.9955300	+06.3949300	     375	J142758.92+062341.7	216.99553	+06.39493	 0.75400	 4860	55691	 318	off	44.57486	  0.01198	44.29654	  0.01198	42.54669	 1.74484	41.99387	 0.189450	        	         	 7.64785	 0.19181	        	        	  1	sp	Simbad	NED
217.0544000	+04.8799000	     376	J142813.05+045247.6	217.05440	+04.87990	 0.44625	  585	52027	 377	off	43.67448	  0.11415	44.59747	  0.11415	        	        	42.23324	 0.084740	        	         	 7.88463	 0.19156	        	        	  1	sp	Simbad	NED
217.2635700	+38.3498600	     377	J142903.25+382059.5	217.26357	+38.34986	 0.79800	 4713	56044	 846	on 	44.18345	  0.05801	44.15266	  0.05801	42.69342	 0.98013	41.70425	 0.527020	        	         	        	        	        	        	  1	sp	Simbad	NED
217.5669000	+23.0623500	     378	J143016.06+230344.5	217.56690	+23.06235	 0.08105	 2136	53494	 320	on 	42.91004	  0.02280	42.60046	  0.02280	        	        	37.26855	 0.108570	41.20298	 0.045830	        	        	        	        	  0	sp	Simbad	NED
217.7568900	-00.7143500	     379	J143101.65-004251.6	217.75689	-00.71435	 0.33410	  306	51637	 214	off	43.99658	  0.01853	44.89737	  0.01853	        	        	42.56763	 0.016000	43.19817	 0.015590	 8.59494	 0.12463	 8.58507	 0.13064	  1	sp	Simbad	NED
218.1396800	+06.8457400	     380	J143233.52+065044.6	218.13968	+06.84574	 0.58390	 1827	53531	 615	off	44.64365	  0.01441	44.97033	  0.01441	43.50740	 1.09773	42.84062	 0.062840	        	         	 8.67818	 0.16691	        	        	  1	sp	Simbad	NED
218.2181800	+39.0460900	     381	J143252.36+390245.9	218.21818	+39.04609	 0.33165	 1349	52797	 209	off	43.76514	  0.06546	43.45556	  0.06546	        	        	41.85732	 0.129760	42.49253	 0.044280	 8.37665	 0.34191	 7.93982	 0.14113	  1	sp	Simbad	NED
218.8689800	+03.4936000	     382	J143528.55+032936.9	218.86898	+03.49360	 0.23800	 4780	55682	 130	on 	43.45051	  0.01715	43.14092	  0.01715	        	        	41.03142	 0.259940	41.98017	 0.027730	        	        	 7.84021	 0.13394	  1	sp	Simbad	NED
219.3019700	+31.3716400	     383	J143712.47+312217.9	219.30197	+31.37164	 0.85300	 3873	55277	 960	off	44.12443	  0.06674	44.40831	  0.06674	42.71066	 1.38762	40.08499	 0.144760	        	         	        	        	        	        	  1	sp	Simbad	NED
219.3104200	+37.7934800	     384	J143714.50+374736.5	219.31042	+37.79348	 0.74400	 4714	56041	 910	on 	44.14506	  0.06391	43.97318	  0.06391	42.71747	 0.49352	41.97528	 0.274140	        	         	        	        	        	        	  1	sp	Simbad	NED
219.3178200	+28.4434900	     385	J143716.28+282636.6	219.31782	+28.44349	 0.81390	 6023	56069	 561	on 	43.56178	  0.11935	43.85093	  0.11935	42.52659	 0.21715	42.07496	 0.503700	        	         	 7.85133	 0.66687	        	        	  1	sp	Simbad	NED
219.3233300	+39.1457800	     386	J143717.59+390844.8	219.32333	+39.14578	 0.70800	 5173	56046	 644	off	44.49922	  0.01481	44.62906	  0.01481	42.87604	 0.03117	42.72624	 0.062350	        	         	 8.47255	 0.12740	        	        	  1	sp	Simbad	NED
219.5615000	+42.5683500	     387	J143814.76+423406.0	219.56150	+42.56835	 0.44635	 1396	53112	 498	off	44.16061	  0.03023	44.96018	  0.03023	        	        	42.53163	 0.040860	        	         	 8.63040	 0.12849	        	        	  1	sp	Simbad	NED
219.8729900	-00.1884400	     388	J143929.51-001118.3	219.87299	-00.18844	 0.35147	  307	51663	 156	off	43.83111	  0.03099	44.75564	  0.03099	        	        	42.30696	 0.030730	        	         	        	        	        	        	  1	sp	Simbad	NED
220.0166000	+06.3268100	     389	J144003.98+061936.5	220.01660	+06.32681	 0.53910	 4859	55684	 119	on 	43.44434	  0.04614	44.23814	  0.04614	42.87116	 0.79325	42.00735	 0.094380	        	         	        	        	        	        	  0	sp	Simbad	NED
220.1878200	+51.2592500	     390	J144045.07+511533.2	220.18782	+51.25925	 0.26027	 1328	52786	 351	off	43.98713	  0.02399	43.85170	  0.02399	        	        	41.90554	 0.085970	42.51385	 0.021180	 8.47350	 0.15776	 8.12998	 0.13112	  1	sp	Simbad	NED
220.2132200	+02.7377200	     391	J144051.17+024415.8	220.21322	+02.73772	 0.39600	 4021	55620	 758	off	43.75832	  0.04502	44.57056	  0.04502	        	        	42.12787	 0.042300	42.68871	 0.015310	 8.74747	 0.17734	 8.78301	 0.19668	  1	sp	Simbad	NED
220.6636300	+28.6654500	     392	J144239.27+283955.6	220.66363	+28.66545	 0.61680	 6023	56069	 873	on 	43.74430	  0.09393	44.06466	  0.09393	42.64540	 0.38502	41.49174	 0.489140	        	         	        	        	        	        	  0	sp	Simbad	NED
221.2825600	+00.2412500	     393	J144507.81+001428.5	221.28256	+00.24125	 0.61000	 4022	55352	 765	off	44.60590	  0.00479	44.31176	  0.00479	42.25348	 0.08914	42.54882	 0.044850	        	         	 8.43254	 0.12672	        	        	  1	sp	Simbad	NED
222.0568200	+08.1261900	     394	J144813.63+080734.2	222.05682	+08.12619	 0.44100	 1814	54555	 365	on 	44.14396	  0.05256	44.46423	  0.05256	        	        	42.39820	 0.045670	        	         	 8.86380	 0.17035	        	        	  1	sp	Simbad	NED
222.9089600	+04.0264400	     395	J145138.15+040135.1	222.90896	+04.02644	 0.81400	 4778	55706	 270	on 	44.43219	  0.03310	44.47385	  0.03310	43.12039	 0.08686	42.56814	 0.173470	        	         	 9.10612	 0.19208	        	        	  1	sp	Simbad	NED
223.7751800	+11.8558500	     396	J145506.04+115121.1	223.77518	+11.85585	 0.12435	 1714	53521	  73	on 	41.47401	  0.96765	41.16441	  0.96765	        	        	38.93319	 0.144760	40.34425	 0.409840	        	        	        	        	  0	sp	Simbad	NED
223.7852000	+02.3424200	     397	J145508.44+022032.6	223.78520	+02.34242	 0.48100	 4015	55624	 531	off	43.94712	  0.01737	44.33405	  0.01737	42.56313	 0.08047	41.94739	 0.065060	        	         	        	        	        	        	  1	sp	Simbad	NED
224.3124600	+37.6264300	     398	J145714.99+373735.2	224.31246	+37.62643	 0.18081	 1351	52790	 149	on 	42.97974	  0.12200	42.93675	  0.12200	        	        	39.00406	 0.217150	39.30328	 0.144760	        	        	        	        	  0	sp	Simbad	NED
224.4952700	+03.4883900	     399	J145758.86+032918.2	224.49527	+03.48839	 0.61760	 4777	55707	 368	on 	43.87683	  0.03166	43.56723	  0.03166	41.91750	 0.15091	40.60674	 0.108570	        	         	        	        	        	        	  0	sp	Simbad	NED
224.4961400	+29.8457300	     400	J145759.07+295044.6	224.49614	+29.84573	 0.50190	 1844	54138	 280	off	44.35207	  0.02000	44.64858	  0.02000	42.68652	 0.14476	42.56412	 0.037150	        	         	 8.82093	 0.12619	        	        	  1	sp	Simbad	NED
224.8079500	+36.0142800	     401	J145913.90+360051.4	224.80795	+36.01428	 0.55447	 1384	53121	 413	on 	43.54162	  0.11070	44.10373	  0.11070	42.48568	 0.10857	41.55105	 0.362380	        	         	        	        	        	        	  1	sp	Simbad	NED
224.8201800	+34.2425600	     402	J145916.84+341433.2	224.82018	+34.24256	 0.43035	 4715	55653	 128	on 	43.50274	  0.04617	43.85103	  0.04617	42.63704	 0.02975	41.57509	 0.141380	42.63119	 0.039040	        	        	 8.34619	 0.21964	  0	sp	Simbad	NED
225.2331800	-01.8734400	     403	J150055.96-015224.4	225.23318	-01.87344	 0.11079	  921	52380	 627	on 	43.12747	  0.02939	43.08160	  0.02939	        	        	40.62066	 0.163920	41.28898	 0.041190	        	        	 7.30834	 0.16718	  0	sp	Simbad	NED
225.6374000	+06.3938000	     404	J150232.97+062337.6	225.63740	+06.39380	 0.64300	 4856	55712	 350	on 	44.43930	  0.01751	44.68882	  0.01751	42.92304	 0.03264	42.39367	 0.103660	        	         	        	        	        	        	  1	sp	Simbad	NED
226.9057400	-02.6021800	     405	J150737.38-023607.8	226.90574	-02.60218	 0.51182	 4017	55329	 373	on 	44.14965	  0.03464	43.85880	  0.03464	42.26901	 0.14476	41.91156	 0.091670	        	         	        	        	        	        	  0	sp	Simbad	NED
227.5739200	+12.9724800	     406	J151017.74+125820.9	227.57392	+12.97248	 0.38440	 2752	54533	 181	on 	44.05690	  0.04712	44.24072	  0.04712	        	        	42.08569	 0.082210	        	         	 8.32602	 0.15945	        	        	  1	sp	Simbad	NED
227.8252400	+27.2124200	     407	J151118.06+271244.7	227.82524	+27.21242	 0.22927	 2154	54539	  29	on 	43.52927	  0.03292	43.30922	  0.03292	        	        	35.92771	 0.000000	40.93170	 0.314790	        	        	 7.94099	 0.62442	  0	sp	Simbad	NED
227.8656000	+03.0613000	     408	J151127.74+030340.7	227.86560	+03.06130	 0.16068	  590	52057	  97	on 	43.37938	  0.02682	43.31097	  0.02682	        	        	40.64487	 0.976680	41.66753	 0.025490	        	        	 7.94175	 0.13359	  0	sp	Simbad	NED
228.2808200	+03.9497400	     409	J151307.39+035659.0	228.28082	+03.94974	 0.35475	  590	52057	 557	off	43.90860	  0.03983	44.24840	  0.03983	        	        	42.27358	 0.038420	        	         	 8.57398	 0.14308	        	        	  1	sp	Simbad	NED
228.3813100	+04.0737800	     410	J151331.51+040425.6	228.38131	+04.07378	 0.11098	  590	52057	 550	on 	43.43518	  0.01799	43.45753	  0.01799	        	        	37.71481	 0.217150	40.67093	 0.209920	        	        	        	        	  0	sp	Simbad	NED
228.4237200	+29.7861900	     411	J151341.69+294710.2	228.42372	+29.78619	 0.59670	 1845	54144	 527	off	44.25558	  0.02752	44.73680	  0.02752	43.13167	 0.21715	42.57651	 0.063840	        	         	 8.14973	 0.17027	        	        	  1	sp	Simbad	NED
228.4406900	+31.1903000	     412	J151345.77+311125.1	228.44069	+31.19030	 0.07181	 1649	53149	 431	on 	42.68099	  0.02419	42.37141	  0.02419	        	        	38.13882	 0.086860	38.47838	 0.217150	        	        	        	        	  0	sp	Simbad	NED
228.9347300	+12.9018900	     413	J151544.33+125406.7	228.93473	+12.90189	 0.79100	 5488	56013	 836	off	44.50698	  0.00797	44.70008	  0.00797	42.99582	 0.08686	42.59011	 0.101410	        	         	 9.08104	 0.15824	        	        	  1	sp	Simbad	NED
229.0454800	+21.0362500	     414	J151610.91+210210.4	229.04548	+21.03625	 0.56600	 3950	55680	 556	on 	43.55082	  0.04929	44.05986	  0.04929	42.64885	 0.36348	41.75949	 0.292930	        	         	        	        	        	        	  1	sp	Simbad	NED
229.5224100	+32.6749400	     415	J151805.37+324029.7	229.52241	+32.67494	 0.75468	 1386	53116	  87	off	45.12341	  0.00692	45.49869	  0.00692	43.43607	 1.07744	43.23917	 0.045700	        	         	 9.33816	 0.13059	        	        	  1	sp	Simbad	NED
229.5942700	+10.7618600	     416	J151822.62+104542.7	229.59427	+10.76186	 0.22274	 1720	53854	 436	on 	42.82179	  0.20179	42.51222	  0.20179	        	        	40.08172	 1.569790	42.03206	 0.049290	        	        	 8.25056	 0.21132	  0	sp	Simbad	NED
229.6162800	+42.2017400	     417	J151827.90+421206.2	229.61628	+42.20174	 0.84300	 5164	56067	 648	off	44.60786	  0.00896	44.77957	  0.00896	43.12697	 0.21715	42.79748	 0.080660	        	         	 9.01161	 0.15346	        	        	  1	sp	Simbad	NED
230.1860000	+39.8250900	     418	J152044.63+394930.3	230.18600	+39.82509	 0.43903	 1292	52736	   1	off	43.92748	  0.05356	44.34506	  0.05356	42.71545	 1.28747	42.09809	 0.078290	        	         	        	        	        	        	  1	sp	Simbad	NED
230.6883000	+42.7475100	     419	J152245.19+424451.1	230.68830	+42.74751	 0.10936	 1678	53433	 509	on 	43.26425	  0.01622	43.17332	  0.01622	        	        	38.82590	 0.144760	40.70751	 0.127380	        	        	 6.93050	 0.21928	  0	sp	Simbad	NED
230.7446900	+01.4465200	     420	J152258.72+012647.4	230.74469	+01.44652	 0.33140	 2952	54559	  40	off	43.97854	  0.03730	43.66897	  0.03730	        	        	41.79369	 0.089040	41.82307	 0.461990	 7.94592	 0.14099	 7.47937	 0.19590	  1	sp	Simbad	NED
230.9194500	+03.0834800	     421	J152340.67+030500.5	230.91945	+03.08348	 0.66697	 4011	55635	 945	off	43.89944	  0.11912	43.80306	  0.11912	42.42366	 0.08686	41.27638	 0.806220	        	         	        	        	        	        	  0	sp	Simbad	NED
231.2594400	+34.7898800	     422	J152502.26+344723.5	231.25944	+34.78988	 0.23280	 1354	52814	 156	off	44.03343	  0.00161	43.84978	  0.00161	        	        	41.94694	 0.042140	42.49820	 0.012130	 7.47253	 0.13814	 7.46862	 0.13156	  1	sp	Simbad	NED
231.3232400	+40.2326900	     423	J152517.57+401357.6	231.32324	+40.23269	 0.38455	 8521	58175	 279	off	43.60799	  0.06463	44.59758	  0.06463	        	        	42.11703	 0.069790	42.74470	 0.028710	 8.53292	 0.16152	 8.31807	 0.15878	  1	sp	Simbad	NED
232.0357200	+35.7949900	     424	J152808.57+354741.9	232.03572	+35.79499	 0.72800	 4978	56036	 174	off	44.71613	  0.01086	44.90119	  0.01086	43.34090	 0.21715	43.09722	 0.038210	        	         	 9.25746	 0.12690	        	        	  1	sp	Simbad	NED
232.8740500	+32.9832000	     425	J153129.77+325859.5	232.87405	+32.98320	 0.12576	 1355	52823	 277	off	43.20056	  0.03868	43.03399	  0.03868	        	        	40.94666	 0.223720	41.87755	 0.062370	        	        	 8.67980	 0.14571	  0	sp	Simbad	NED
233.2794000	+20.1520400	     426	J153307.05+200907.3	233.27940	+20.15204	 0.71502	 2164	53886	 530	off	44.83449	  0.01812	45.08775	  0.01812	43.32902	 0.10857	43.12986	 0.077940	        	         	 8.95392	 0.15167	        	        	  1	sp	Simbad	NED
233.2917800	+27.4889800	     427	J153310.03+272920.3	233.29178	+27.48898	 0.07193	 1848	54180	 559	on 	42.26080	  0.07807	41.95155	  0.07807	        	        	38.34343	 0.086860	41.76151	 0.020720	        	        	 6.81707	 0.15491	  0	sp	Simbad	NED
233.3747800	+07.6839200	     428	J153329.95+074102.1	233.37478	+07.68392	 0.88316	 4885	55735	 754	on 	44.47665	  0.03918	44.32706	  0.03918	42.43761	 0.91919	42.32923	 0.375350	        	         	        	        	        	        	  0	sp	Simbad	NED
233.4891000	+07.3006700	     429	J153357.38+071802.4	233.48910	+07.30067	 0.10002	 1820	54208	 445	on 	42.61937	  0.04683	42.52893	  0.04683	        	        	40.08099	 0.524930	37.63130	 0.108570	        	        	        	        	  0	sp	Simbad	NED
233.7594700	+34.9273300	     430	J153502.27+345538.4	233.75947	+34.92733	 0.13065	 1401	53144	 121	on 	43.17495	  0.04311	43.00164	  0.04311	        	        	40.91083	 0.227410	40.78208	 0.292170	        	        	        	        	  0	sp	Simbad	NED
233.7602800	+10.3639900	     431	J153502.47+102150.4	233.76028	+10.36399	 0.56548	 5206	56033	 609	on 	43.69218	  0.14985	43.38260	  0.14985	41.91522	 0.14476	39.34765	 0.086860	        	         	        	        	        	        	  0	sp	Simbad	NED
233.7923500	+29.5644500	     432	J153510.16+293352.0	233.79235	+29.56445	 0.61804	 1652	53555	 559	off	44.14815	  0.03217	43.83855	  0.03217	41.62460	 0.08686	41.86921	 0.416010	        	         	 7.42041	 0.41603	        	        	  0	sp	Simbad	NED
233.9984500	+39.3394600	     433	J153559.62+392022.0	233.99845	+39.33946	 0.65500	 4977	56047	 764	off	43.99653	  0.04076	44.43342	  0.04076	42.64645	 0.21715	42.30614	 0.113640	        	         	 7.86889	 0.12970	        	        	  1	sp	Simbad	NED
234.3100700	+45.7299200	     434	J153714.41+454347.7	234.31007	+45.72992	 0.46938	 1332	52781	 110	off	44.45924	  0.01829	44.97940	  0.01829	43.11633	 0.23416	42.60280	 0.084550	        	         	 9.04640	 0.29753	        	        	  1	sp	Simbad	NED
234.3919500	+46.2330300	     435	J153734.06+461358.9	234.39195	+46.23303	 0.37805	 1332	52781	 514	off	44.05744	  0.02139	44.64015	  0.02139	        	        	42.08081	 0.064490	        	         	 8.28284	 0.15767	        	        	  1	sp	Simbad	NED
234.7358200	+08.0663100	     436	J153856.60+080358.7	234.73582	+08.06631	 0.12577	 1724	53859	 238	on 	41.92304	  0.33240	41.61346	  0.33240	        	        	37.89089	 0.108570	40.60812	 0.097550	        	        	 6.30772	 0.68956	  0	sp	Simbad	NED
235.1051400	+21.2460100	     437	J154025.23+211445.6	235.10514	+21.24601	 0.39080	 2166	54232	 157	off	44.24135	  0.01844	45.12982	  0.01844	        	        	42.72482	 0.022670	        	         	        	        	        	        	  1	sp	Simbad	NED
235.9146000	+31.7920800	     438	J154339.50+314731.4	235.91460	+31.79208	 0.44152	 1580	53145	 274	off	44.07082	  0.03661	44.88782	  0.03661	        	        	42.44939	 0.030560	        	         	 7.95767	 0.12585	        	        	  1	sp	Simbad	NED
235.9899800	+10.1037700	     439	J154357.60+100613.6	235.98998	+10.10377	 0.17526	 1725	54266	 528	on 	43.03573	  0.04629	42.73098	  0.04629	        	        	38.25300	 0.217150	40.59039	 0.291490	        	        	 6.67571	 0.22212	  0	sp	Simbad	NED
236.1302600	+32.8961700	     440	J154431.26+325346.2	236.13026	+32.89617	 0.70100	 4971	55747	 173	off	44.56611	  0.00525	44.84948	  0.00525	42.81595	 1.60295	42.84479	 0.037840	        	         	 8.50821	 0.12622	        	        	  1	sp	Simbad	NED
236.3735000	+25.1910700	     441	J154529.64+251127.9	236.37350	+25.19107	 0.11696	 1849	53846	  56	on 	43.35819	  0.01504	43.10908	  0.01504	        	        	38.88848	 0.108570	41.32249	 0.034030	        	        	 7.39352	 0.14370	  0	sp	Simbad	NED
236.4999400	+46.7992500	     442	J154559.98+464757.3	236.49994	+46.79925	 0.54627	 8507	57878	 774	off	44.32746	  0.01305	44.46853	  0.01305	42.65313	 1.59814	42.18092	 0.051740	        	         	 7.88456	 0.12814	        	        	  1	sp	Simbad	NED
236.6420700	+08.3328500	     443	J154634.09+081958.2	236.64207	+08.33285	 0.55700	 5210	56003	 537	off	43.97737	  0.04819	44.11118	  0.04819	42.55456	 2.90044	41.83930	 0.607270	        	         	 8.56398	 0.19243	        	        	  1	sp	Simbad	NED
236.9280300	+01.4280600	     444	J154742.72+012541.0	236.92803	+01.42806	 0.68700	 4055	55359	 102	on 	44.22320	  0.06057	44.19397	  0.06057	42.92561	 0.08686	42.16803	 0.375420	        	         	        	        	        	        	  1	sp	Simbad	NED
237.0252500	+19.6834400	     445	J154806.06+194100.3	237.02525	+19.68344	 0.23523	 2168	53886	 144	off	43.89446	  0.02238	43.58489	  0.02238	        	        	41.80467	 0.083450	42.72736	 0.016440	 8.79912	 0.19111	 8.45469	 0.13118	  1	sp	Simbad	NED
